date,title,source,link
2026-07-21 00:19:00,《電零組》注意股：亞電 近5日漲15.73% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6244521001&PU=1002
2026-07-21 01:22:57,【09:22 即時新聞】亞電(4939)亮燈漲停72.8元，FCCL高階材料與AI伺服器題材加溫＋股價逼近前高、主力與外資買盤同步偏多 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1238328
2026-07-21 01:22:57,【09:22 即時新聞】亞電(4939)亮燈漲停72.8元，FCCL高階材料與AI伺服器題材加溫＋股價逼近前高、主力與外資買盤同步偏多 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-b48da87e-84a2-11f1-9f05-52d0197a0040
2026-07-21 02:21:40,焦點股》亞電：高階材料卡位半導體 連兩日漲停飆天價 - 自由財經,自由財經,https://ec.ltn.com.tw/article/breakingnews/5512063
2026-07-21 02:24:28,焦點股》亞電：高階材料卡位半導體 連兩日漲停飆天價 - 自由時報,自由時報,https://stock.ltn.com.tw/article/wfzgr0ttqz9b
2026-07-21 03:44:26,【即時新聞】亞電(4939)爆量鎖漲停創天價，這「4檔概念股」買盤接棒升溫！ - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/newsyoudeservetoknow-789a4705-84b6-11f1-8040-1f5ecd3832b9
2026-07-21 06:41:11,亞電(4939)走強不只看營收，關鍵在高階材料能不能轉成量產-林彥廷 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/linyanting-2950d83a-84cf-11f1-85f0-ec5fc01945c4
2026-07-21 06:52:03,"4939 亞電- 空頭盤誰敢進場？外資卻悄悄買了亞電2,312張 - 股市爆料同學會 - CMoney",CMoney,https://www.cmoney.tw/forum/article/180909955
2026-07-21 08:17:13,亞電(4939)切入高頻高速材料，AI 伺服器拉貨放大後還有誰受惠-葉冠妤 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/yeguanyu-93e85beb-84dc-11f1-9169-92c24bb8b212
2026-07-21 09:56:13,4939 亞電- 【2026/07/21】台股周轉率前２５ - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/180913464
2026-07-22 03:08:22,【即時新聞】亞電(4939)爆量連日亮燈創天價，這「5檔概念股」資金接棒狂湧！ - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/newsyoudeservetoknow-99152f7e-857a-11f1-8b34-3ee2352f15e0
2026-07-22 03:45:05,PTFE概念股解析：台虹、亞電為何成AI伺服器材料新寵？ - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoney-ba3d2ef1-857f-11f1-9af2-ce04299a9724
2026-07-22 09:45:22,4939 亞電- 【2026/07/22】台股周轉率前２５ - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/180941819
2026-07-22 23:51:00,《電零組》注意股：亞電 近5日漲16.61% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6246784001&PU=1002
2026-07-23 03:15:46,【即時新聞】亞電(4939)當沖爆量遭列注意股，這「5檔概念股」資金正劇烈洗牌！ - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/newsyoudeservetoknow-cbcf53c6-8644-11f1-861e-22061dc5824e
2026-07-23 03:15:49,【即時新聞】亞電(4939)當沖爆量遭列注意股，這「5檔概念股」資金正劇烈洗牌！ - CMoney,CMoney,https://www.cmoney.tw/forum/article/180959936
2026-07-23 03:47:06,【11:46 即時新聞】亞電(4939)股價上漲4.37%至74元，AI軟板題材延續帶動買盤＋外資連續買超配合技術多頭結構 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-2cea58e8-8649-11f1-83d2-85a0b9d8c32c
2026-07-23 03:48:54,4939 亞電 - 針對亞電（4939） 近期的基本面營收狀況與高階軟板材料的接... - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/180961106
2026-07-23 10:58:56,"討論牆 | 盤中速報 - 亞電(4939)股價拉至漲停，漲停價72.8元，成交26,955張 - LINE TODAY",LINE TODAY,https://today.line.me/tw/v3/posts/list/article/mWRgzxp
2026-07-24 09:51:09,4939 亞電- 【2026/07/24】台股周轉率前２５ - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/180998337
