date,title,source,link
2026-08-05 04:50:21,【12:49 即時新聞】威強電(3022)股價勁揚至98.4元、漲幅8.25%，邊緣AI與工業電腦題材獲買盤追價＋股價站穩中長期均線、多頭格局延續 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-2a3479ca-9089-11f1-afcc-1530bb04f1ae
2026-08-05 04:50:21,【12:49 即時新聞】威強電(3022)股價勁揚至98.4元、漲幅8.25%，邊緣AI與工業電腦題材獲買盤追價＋股價站穩中長期均線、多頭格局延續 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-2a3479ca-9089-11f1-afcc-1530bb04f1ae
2026-08-06 04:49:27,3022 威強電 - 就像我講的被這咖介入都會影響 公佈後就是他們出貨時刻 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181451125
2026-08-06 08:19:11,討論牆 | 盤中速報 - 威強電(3022)大漲7.04%，報97.3元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/3NPZRvk
2026-08-06 08:19:11,討論牆 | 盤中速報 - 威強電(3022)大漲7.04%，報97.3元 - today.line.me,today.line.me,https://today.line.me/tw/v3/posts/list/article/3NPZRvk
2026-08-07 03:41:13,【個股近況更新】威強電：視訊會議、德國鐵道與投票機專案 2Q26 起三箭齊發 - blog.fugle.tw,blog.fugle.tw,https://blog.fugle.tw/post/iei-integration-analysis
2026-08-07 03:41:13,【個股近況更新】威強電：視訊會議、德國鐵道與投票機專案 2Q26 起三箭齊發 - 富果直送,富果直送,https://blog.fugle.tw/post/iei-integration-analysis
2026-08-07 05:43:23,【個股近況更新】威強電：視訊會議、德國鐵道與投票機專案 2Q26 起三箭齊發 - 富果直送,富果直送,https://blog.fugle.tw/post/iei-integration-analysis
2026-08-07 08:49:00,財報：威強電(3022)115/1/1～115/6/30歸屬母公司淨利5億8170萬元，EPS3.29元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2403102002&PU=0009
2026-08-07 11:14:00,威強電月營收首破10億元，前7月年增27% - MoneyDJ,MoneyDJ,https://m.moneydj.com/f1a.aspx?a=337bc532-d989-4d4f-a287-bb481bbd568c
2026-08-07 13:06:23,威強電月營收首破10億元，前7月年增27% - 台視全球資訊網,台視全球資訊網,https://www.ttv.com.tw/finance/view/?i=082026071914452F4D5A92AA410EB75AA73558571EF3DCBF&from=587
