date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-01-05,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-06,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-07,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-08,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-09,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-12,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-13,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-14,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-15,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-16,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-19,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-20,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-21,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-22,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-23,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-26,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-27,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-28,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-29,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-01-30,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-02,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-03,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-04,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-05,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-06,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-09,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-10,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-11,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-12,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-13,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-16,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-17,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-24,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-25,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-02-26,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-03-02,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
2015-03-03,集中市場,0,0,0,0,0,358886,10,0,0,0,0,10,71777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71777
